run_id,task_id,task_key,name,project,cwd,created_at,finished_at,duration_s,complexity,est_minutes,profile,model,read_only,prompt_chars,quality,worth_it,api_calls,output_tokens,input_tokens,cached_input_tokens,peak_context,thinking_chars,text_chars,tool_calls,blocked_category,n_blocked,verified,verified_iterations,batch_id,task_status
42d9fc33,4dda4b69ebee462683f04932c7a3cbfc,schema-binding-export,schema-binding-export,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789143757.7261477,,,small,8,fast,local-fast,False,675,,,,,,,,,,,,0,0,,,active
b41e6e99,7bb9c16fec454fdea3aa1fa565cb107b,pair-report-export,pair-report-export,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789143761.1712909,,,small,8,fast,local-fast,False,677,,,,,,,,,,,,0,0,,,active
26a995be,58845b9ff26844f788f0dc4f3422c49e,capture-health-export,capture-health-export,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789143764.6179411,,,small,8,fast,local-fast,False,691,,,,,,,,,,,,0,0,,,active
d5958684,f6aeef9baf1449ff933673e78998c0bb,p07-bind-existing-dof,p07-bind-existing-dof,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789143768.0541666,,,small,8,fast,local-fast,False,653,,,,,,,,,,,,0,0,,,active
a6997996,3dfdc441f13d436e87a3ca87a5f6e410,p06-pair-template-check,p06-pair-template-check,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789143771.496015,,,small,8,fast,local-fast,False,612,,,,,,,,,,,,0,0,,,active
9f7bea23,9d0bd836d20447898f1181de2f97c84b,p06-output-contract-example,p06-output-contract-example,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789143774.9373877,,,small,8,fast,local-fast,False,636,,,,,,,,,,,,0,0,,,active
c80b4a27,369897987fe7452c81a206291789a1ff,p03-cli-contract-create,p03-cli-contract-create,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789143778.3739276,,,small,8,fast,local-fast,False,689,,,,,,,,,,,,0,0,,,active
b849b6e7,1b8a0949e98844c59018f239d71b2d36,p03-capture-health-review,p03-capture-health-review,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789143781.8272593,,,small,8,fast,local-fast,False,608,,,,,,,,,,,,0,0,,,active
6da9dc21,3481c42c1c1647119d2662a05578fc4f,p03-schema-binding-review,p03-schema-binding-review,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789143785.2848167,,,small,8,fast,local-fast,False,640,,,,,,,,,,,,0,0,,,active
a5844ff5,8ecddc1ddbb24156a3fc05522aba4bc8,plan-recording-gap-update,plan-recording-gap-update,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789143788.7250643,,,small,8,fast,local-fast,False,643,,,,,,,,,,,,0,0,,,active
844a7666,47215fe638814add94ba1f380896c0dd,physx-record-smoke-procedure,physx-record-smoke-procedure,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789143792.1734369,,,small,8,fast,local-fast,False,756,,,,,,,,,,,,0,0,,,active
d570189f,11384e3bd0f047f48e3388e28081b89b,comparison-next-gate-r2,comparison-next-gate-r2,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789143817.0947382,,,trivial,5,fast,local-fast,False,752,,,,,,,,,,,,0,0,,,active
a0dd8ad4,628bca02aad74f01aabcc70e6c7ee70b,physx-log-record-lines-r2,physx-log-record-lines-r2,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789145205.1277595,,,trivial,4,fast,local-fast,False,784,,,,,,,,,,,,0,0,,,active
0672c2e9,d683bd102c4a45f2b1f9a61240d5ed68,p03-cli-test-create-r4,p03-cli-test-create-r4,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789145208.5643492,,,trivial,4,fast,local-fast,False,863,,,,,,,,,,,,0,0,,,active
ee19a07a,7b2e87672e224a54bb9690a3031523b2,comparison-gate-two-inputs-r3,comparison-gate-two-inputs-r3,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789145212.0246053,,,trivial,4,fast,local-fast,False,823,,,,,,,,,,,,0,0,,,active
0af9a63b,8f78f9a45d9e494fb4948cc14d2483da,p06-newton-record-60s,p06-newton-record-60s,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789145492.6094427,,,small,12,fast,local-fast,False,1566,,,,,,,,,,,,0,0,,,active
6a8f7ca1,79f9cafa5644451bb52e4f754fb14a4d,sim-real-existing-kit-newton-compare-20260911,compare-existing-kit-newton,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789145970.3246372,,,medium,15,think,default_model,False,3649,,,,,,,,,,,,0,0,,,active
5b46d86d,7440ea3cbc764028a2a2fe2dbcf63072,simreal-capture-pipeline-r1,cap-d1-meta-joints-mode,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789146929.9587753,,,medium,,think,default_model,False,2444,,,,,,,,,,,,0,0,,,active
9c9f9e98,232a69c655dd46e2961555cb5c97d242,simreal-cap-d2-msg-fields,cap-d2-msg-field-inventory,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789146970.577943,,,small,,fast,local-fast,False,1636,,,,,,,,,,,,0,0,,,active
244d31ba,c63adecc8f8b4f61baf4c1f825a9e69a,simreal-cap-d3-rosbag-env,cap-d3-rosbag-mcap-probe,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789146977.4453137,,,small,,fast,local-fast,False,1909,,,,,,,,,,,,0,0,,,active
6ce0fe1d,0f78ce1b40d940558ccee38ad17a0636,simreal-cap-d4-recorder-existing,cap-d4-recorder-existing,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789147011.3953614,,,small,,fast,local-fast,False,1532,,,,,,,,,,,,0,0,,,active
19d02ac0,3de89f7d594346bcbc5a822cfea1b8e0,simreal-cap-d5-sim-state-fill,cap-d5-sim-state-fill,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789147019.4220273,,,small,,fast,local-fast,False,1675,,,,,,,,,,,,0,0,,,active
05e9dfee,2026a1c50ad8429eb163083e2cf22517,simreal-cap-d7-real-topics,cap-d7-real-robot-topics,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789147027.4197028,,,small,,fast,local-fast,False,1615,,,,,,,,,,,,0,0,,,active
675f03c2,8ae09685178f4b189aae97ea8438e28d,simreal-cap-w1-topic-profiles,cap-w1-topic-profiles,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789147501.1222649,,,small,,fast,local-fast,False,2946,,,,,,,,,,,,0,0,,,active
2458f2be,91bc89f4a4ac4c549a679cd089729d43,simreal-cap-w2-joint-map,cap-w2-joint-map,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789147514.624253,,,small,,fast,local-fast,False,2695,,,,,,,,,,,,0,0,,,active
03dbedb6,7c2a16661c2d46289eb60d596f3c2fa2,simreal-cap-w3-signals,cap-w3-signals,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789147529.1804547,,,small,,fast,local-fast,False,2709,,,,,,,,,,,,0,0,,,active
ce882cec,55a317eef3eb48d99c5b5047433af164,simreal-cap-w4-excite,cap-w4-excite,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789147545.1103182,,,medium,,think,default_model,False,3318,,,,,,,,,,,,0,0,,,active
44143734,3452bf5c04b54ae8bb3d456a9005b7e1,simreal-cap-w5-coverage,cap-w5-coverage,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789147563.855628,,,medium,,think,default_model,False,3654,,,,,,,,,,,,0,0,,,active
ff55b5fa,2f68bc1b108544b388a762e5e98671b6,simreal-cap-w6-coverage-profiles-plans,cap-w6-coverage-profiles-plans,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789147579.6878333,,,small,,fast,local-fast,False,3690,,,,,,,,,,,,0,0,,,active
a139fa61,8e759f52b7a240c5a12c7bc4ccb48eac,simreal-cap-w7-record-readme,cap-w7-record-readme,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789147595.0505903,,,small,,fast,local-fast,False,3127,,,,,,,,,,,,0,0,,,active
040e8189,9a2a6ac57b9a47ef984ea0de4c1412a4,simreal-cap-w4b-excite-safety-fixes,cap-w4b-excite-safety-fixes,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789148817.6037068,,,medium,,think,default_model,False,4845,,,,,,,,,,,,0,0,,,active
94e4e9f8,b10e332d54af407bb865d54b174d9578,simreal-cap-w8-sim-smoke-script,cap-w8-sim-smoke-script,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789148839.3271062,,,small,,fast,local-fast,False,4129,,,,,,,,,,,,0,0,,,active
12a79be3,871cb4ec936a42ff9f654fe2a32336ca,simreal-cap-d8-slot-state-map,cap-d8-slot-state-map,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789150362.3826954,,,small,,fast,local-fast,False,2166,,,,,,,,,,,,0,0,,,active
832eef49,58a1f78a1c4b4e1d85e2567e317e6f39,simreal-cap-w4c-state-index,cap-w4c-state-index,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789150526.0247538,,,small,,fast,local-fast,False,3494,,,,,,,,,,,,0,0,,,active
e8273895,12014cd42a854fdd81178e26603da3d5,simreal-cap-w9-segment-report,cap-w9-segment-report,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789150760.300458,,,medium,,think,default_model,False,3741,,,,,,,,,,,,0,0,,,active
05de4c4d,ad2d9dfe81634004a6056309c68de92e,simreal-cap-w4d-excite-clock,cap-w4d-excite-clock,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789151299.3000176,,,small,,fast,local-fast,False,3600,,,,,,,,,,,,0,0,,,active
019e5ef1,0250b5c027cf426e8cf4fd4f009e239e,simreal-cap-w5b-coverage-clock,cap-w5b-coverage-clock,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789151312.507825,,,small,,fast,local-fast,False,2932,,,,,,,,,,,,0,0,,,active
e6340947,2d6a031d08814f2e8bbe8eca36b748a0,simreal-cap-w9b-report-clock,cap-w9b-report-clock,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789151323.3620281,,,small,,fast,local-fast,False,2180,,,,,,,,,,,,0,0,,,active
d0d22a35,c579f39b116448afa0987bb75644680b,simreal-cap-w10-probe-state,cap-w10-probe-state,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789151699.8801746,,,small,,fast,local-fast,False,2884,,,,,,,,,,,,0,0,,,active
aa8e51b7,8d367e03029848b1920739e7bed33eb9,simreal-cap-w11-readme,cap-w11-readme,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789151715.3327003,,,small,,fast,local-fast,False,3270,,,,,,,,,,,,0,0,,,active
0bc9ca36,29ecdc2daf4d45d1b72f1a449dcc623a,simreal-d9-wrists,d9-wrists,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789153027.029645,,,small,,fast,local-fast,False,2602,,,,,,,,,,,,0,0,,,active
03e98584,dbc8e137a39b4049937e7216fff7be0b,simreal-d10-trajectories,d10-meta-trajectories,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789153036.657233,,,small,,fast,local-fast,False,2104,,,,,,,,,,,,0,0,,,active
5afb802f,35259bd550f342fd93b71f812be77a05,simreal-d11-cleanup-inventory,d11-cleanup-inventory,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789153048.2412884,,,small,,fast,local-fast,False,2598,,,,,,,,,,,,0,0,,,active
60dd2e5b,835a0967010742959b1ae11c8e82b403,simreal-cleanup-code-rollback,cleanup-code-rollback,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789153790.5182323,,,small,,fast,local-fast,False,2776,,,,,,,,,,,,0,0,,,active
70a9f47b,29ecdc2daf4d45d1b72f1a449dcc623a,simreal-d9-wrists,d9b-wrists-narrow,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789153799.6333947,,,medium,,think,default_model,False,2085,,,,,,,,,,,,0,0,,,active
e7624651,1e28e617e11c4e98972f120a4aacbe44,simreal-w12-excite-twist-wrist,w12-excite-twist-wrist,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789189353.5921776,,,medium,,think,default_model,False,4476,,,,,,,,,,,,0,0,,,active
f585bdda,1edaa90c48d54b75ada69dcc40d6a4ef,simreal-d12-trajectory-replay,d12-trajectory-replay,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789189367.4410288,,,small,,think,default_model,False,2427,,,,,,,,,,,,0,0,,,active
35cdd5d9,e2c881c682394d41abe22a2071d0eb1a,simreal-w13-twist-report,w13-twist-report,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789190629.9795952,,,medium,,think,default_model,False,3172,,,,,,,,,,,,0,0,,,active
de601a42,036e2eeae06c482e8397139e0ae8caeb,simreal-w14-s6-replay-script,w14-s6-replay-script,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789192311.2436423,,,small,,think,default_model,False,3385,,,,,,,,,,,,0,0,,,active
158df8ed,02efb332fb0745038b1340f9ca3ccd27,simreal-w15-imu-report,w15-sensor-report,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789192328.8715992,,,medium,,think,default_model,False,3290,,,,,,,,,,,,0,0,,,active
e2169d17,81a7ff411102468180ab1c6451b22957,simreal-w16-replay-mode-fix,w16-replay-mode-fix,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789193269.6280837,,,small,,think,default_model,False,2354,,,,,,,,,,,,0,0,,,active
97202f01,2b8323f2b9994bf5a28f86997eaaf2b1,simreal-w17-lag-window,w17-lag-window,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789193280.7211607,,,small,,think,default_model,False,2498,,,,,,,,,,,,0,0,,,active
e961e53e,391434eeadaa485380d06f6edcee76bb,simreal-w18-sensor-report-fixes,w18-sensor-report-fixes,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789194354.9443865,,,small,,think,default_model,False,2564,,,,,,,,,,,,0,0,,,active
58a66d9a,99611d78b6c347ceac8cc3f205d0a157,simreal-w19-hand-limits,w19-hand-limits,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789198182.6686745,,,small,,think,default_model,False,3395,,,,,,,,,,,,0,0,,,active
332218d8,808759546e244e7594e3df9db4dd9d5c,simreal-w20-mode-sweep,w20-mode-sweep,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789198201.1015697,,,small,,think,default_model,False,3568,,,,,,,,,,,,0,0,,,active
a65e8662,3afcb2f1e44d4b1f83bc83116e7ab615,simreal-d13-perception-topics,d13-perception-topics,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789198544.8572037,,,small,,think,default_model,False,2835,,,,,,,,,,,,0,0,,,active
93e1effd,4e1c2004c304400181db7a9ae294a2c9,simreal-w21-excite-hands-schema,w21-excite-hands-schema,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789198568.445253,,,small,,think,default_model,False,2668,,,,,,,,,,,,0,0,,,active
ef2c0b9c,3c29910a49374bce94feade70724b763,simreal-w22-hands-wrists-plans,w22-hands-wrists-plans,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789201369.8485227,,,small,,think,default_model,False,2417,,,,,,,,,,,,0,0,,,active
a32ac052,46d49b7de40e45a1a1ccf25027163591,simreal-w23-mode-segments,w23-mode-segments,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789201385.8555882,,,medium,,think,default_model,False,3108,,,,,,,,,,,,0,0,,,active
5ab0e9ac,09b09793ed704c6ca89e5e0887c9631f,simreal-w24-perception-report,w24-perception-report,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789201400.1367552,,,medium,,think,default_model,False,2893,,,,,,,,,,,,0,0,,,active
77a5855e,060f41e56edc4c7882fc7787713d8fff,simreal-d14-fixed-base,d14-fixed-base-scene,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789205143.6555395,,,small,,think,default_model,False,2294,,,,,,,,,,,,0,0,,,active
9bc207d0,0fb73fbdcfc244f3a1d7183f6c490c47,simreal-w25-real-step1,w25-real-step1,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789205162.5149624,,,small,,think,default_model,False,3315,,,,,,,,,,,,0,0,,,active
8e8bbfa8,16fb507b4eee4034b6a2c5420de3c596,simreal-w26-packaging,w26-packaging,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789205315.5807312,,,medium,,think,default_model,False,3808,,,,,,,,,,,,0,0,,,active
3fa78b5c,424ce0261ed543d8a777e1d89881e952,simreal-w27-bodypose-excite,w27-bodypose-excite,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789206076.0989923,,,medium,,think,default_model,False,3096,,,,,,,,,,,,0,0,,,active
160451f6,b9b1ca3f29dc4bd29fe42e0f79c2c752,simreal-w28-hand-wrist-report,w28-hand-wrist-report,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789206933.9275835,,,medium,,think,default_model,False,3326,,,,,,,,,,,,0,0,,,active
49c0e64f,5f2633b9e8e54945a278ce835c54c538,simreal-d15-kit-wrist-defect,d15-kit-wrist-thumb-defect,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789208313.925918,,,medium,,think,default_model,False,2752,,,,,,,,,,,,0,0,,,active
fd19915b,d5cd972953a4492599ba5e9f84817635,simreal-w29-crossbackend-summary,w29-crossbackend-summary,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789213830.547415,,,small,,think,default_model,False,2483,,,,,,,,,,,,0,0,,,active
e7c9ac79,cc55002fdc004c77b0350d778e6c2b67,simreal-w30-readme-sync,w30-readme-sync,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789213842.585359,,,small,,think,default_model,False,2472,,,,,,,,,,,,0,0,,,active
59e2c7bf,ae07295b7fea4719999edebc8a4151da,simreal-w31-tests,w31-tests,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789213869.123881,,,medium,,think,default_model,False,3118,,,,,,,,,,,,0,0,,,active
a313147a,282d40ffcea747bab4dc72c46cd5a662,simreal-w32-scenarios,w32-scenarios,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789215971.4173183,,,large,,think,default_model,False,4957,,,,,,,,,,,,0,0,,,active
7cffec56,e1404e986c764a1ea4220648de656cb6,simreal-w33-doctor,w33-doctor,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789216004.4928284,,,medium,,think,default_model,False,3799,,,,,,,,,,,,0,0,,,active
31676395,66a7d7cc51f146198f994576bd7f53e7,simreal-w34-env-paths,w34-env-paths,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789216023.721355,,,small,,think,default_model,False,2731,,,,,,,,,,,,0,0,,,active
d7f8bd2b,7b67185266b84c43b5c71a048e6c1a2e,simreal-w35-readme-ru,w35-readme-ru,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789217412.5087433,,,medium,,think,default_model,False,3722,,,,,,,,,,,,0,0,,,active
0ad63548,f4cf1d49ec864120b29be30431af88bf,simreal-d16-thumb-pitch,d16-thumb-pitch,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789218188.0585887,,,medium,,think,default_model,False,2771,,,,,,,,,,,,0,0,,,active
a9cdf9ed,421140daf2f044cfb2919ae8c75a95d1,simreal-d17-walk-fairness,d17-walk-fairness,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789218201.499328,,,medium,,think,default_model,False,2638,,,,,,,,,,,,0,0,,,active
91e2a998,,,verify-pypi-token,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789220518.7576928,,,trivial,,fast,local-fast,False,1214,,,,,,,,,,,,0,0,,,
10c5a37e,57557ffbd0d94c98b3c26c440e22cd95,analyze-new-delegate-data-and-search-scope-bash-20260912,delegate-metrics-search-audit,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789221164.9966993,1789221756.7816489,565.49,medium,18,think,default_model,False,1914,88,92,54,33909,2630714,2507232,82270,64179,3217,70,,0,0,,,done
6f60eb2c,cbafe48b22744507a2dab15f40e66b70,implement-search-discipline-and-churn-alerts-20260912,implement-search-discipline,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789221940.231297,1789222245.2001698,113.08,small,12,fast,local-fast,False,2428,84,88,24,4723,425137,384160,23492,0,1930,25,,0,0,,,done
7ef83308,,implement-search-discipline-and-churn-alerts-20260912,refine-adaptive-search,/home/svyatoslav/.claude/claude-local-delegate,/home/svyatoslav/.claude/claude-local-delegate,1789222084.9171321,1789222245.434534,194.18,,,,default_model,False,1494,92,93,27,6261,500148,432768,25262,2630,3601,27,,0,0,,,done
ef5236a7,6374b1fa1e944b1a8af79326da7975e3,smoke-adaptive-search-discipline-20260912,smoke-adaptive-search-vhal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789222159.5593672,1789222245.6597786,54.48,trivial,3,fast,local-fast,False,1022,92,90,13,1599,259533,228928,22113,0,1649,12,,0,0,,,done
cc4eb965,befe45a77e5e4305aaa19ae643919a54,design-repo-context-map-20260912,design-repo-context-map,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789222810.8444092,1789222933.3736274,98.35,medium,12,think,default_model,False,2273,88,91,9,5316,228256,192864,29218,10637,4468,13,,0,0,,,done
f96281b5,,deep-architecture-map-audit-20260912,fanout 53f5 item 1 Audit actual,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789224728.0416303,1789225660.380734,247.19,,,,default_model,False,1763,92,96,20,10886,810479,758912,52449,22270,6786,26,,0,0,,,done
fc0a9226,3b9ad776d556496797e41a1451848805,deep-architecture-doc-consistency-20260912,audit-architecture-docs,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789224769.0083213,1789225660.6145303,459.43,medium,12,think,default_model,False,1443,94,96,11,9769,419444,381024,49608,22721,4513,19,,0,0,,,done
8004cdaa,7cf92f28a1174f52a1e9a81b59574f9b,deep-agent-routing-maintenance-20260912,audit-agent-routing,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,/home/svyatoslav/Projects/virtual-hal-stable/virtual-hal,1789224772.428636,1789225660.8459954,365.62,medium,12,think,default_model,False,1161,86,88,10,6084,235289,216384,28185,15722,4785,9,,0,0,,,done
